subject,opponent,matchup,side2_count,side3_count,tape_runs,tape_mean,tape_min,tape_max,simulation_runs,simulation_mean,simulation_min,simulation_max,absolute_mean_delta,tape_band_error,tape_classification,wrong_stable_winner,unresolved_runs
elite_war_wagon,heavy_cav_archer,Elite War Wagon vs Heavy Cavalry Archer,14,21,1,-66.67857142857143,-66.67857142857143,-66.67857142857143,5,-64.22142857142858,-65.71428571428571,-62.464285714285715,2.4571428571428555,2.4571428571428555,stable,false,0
elite_war_wagon,heavy_scorpion,Elite War Wagon vs Heavy Scorpion,15,16,4,-17.545833333333334,-19.033333333333335,-15.716666666666667,5,-32.513333333333335,-37.2,-28.566666666666666,14.967500000000001,13.48,stable,false,0
elite_war_wagon,paladin,Elite War Wagon vs Paladin,15,17,4,35.44117647058824,30,39.80392156862745,0,,,,,,stable,true,5
elite_woad_raider,arbalester,Arbalester vs Elite Woad Raider,21,18,4,-52.142857142857146,-58.095238095238095,-40,5,-72.38095238095238,-72.38095238095238,-72.38095238095238,20.238095238095234,14.285714285714285,stable,false,0
elite_woad_raider,champion,Elite Woad Raider vs Champion,15,21,4,28.656462585034014,11.564625850340136,38.095238095238095,0,,,,,,stable,true,5
elite_woad_raider,elite_elephant,Elite Woad Raider vs Elite Battle Elephant,21,11,1,52.86931818181818,52.86931818181818,52.86931818181818,4,81.60511363636364,71.8465909090909,91.13636363636364,28.73579545454546,28.73579545454546,stable,false,1
elite_woad_raider,heavy_cav_archer,Heavy Cavalry Archer vs Elite Woad Raider,17,21,4,20.33613445378151,12.380952380952381,29.859943977591037,5,-86.82352941176471,-89.70588235294117,-85.58823529411765,107.15966386554622,99.20448179271709,stable,true,0
elite_woad_raider,heavy_scorpion,Heavy Scorpion vs Elite Woad Raider,12,21,1,50.42016806722689,50.42016806722689,50.42016806722689,1,40.168067226890756,40.168067226890756,40.168067226890756,10.252100840336134,10.252100840336134,stable,false,4
elite_woad_raider,paladin,Elite Woad Raider vs Paladin,21,13,4,14.655246714070245,-19.327731092436974,42.30769230769231,10,56.04273504273503,21.11111111111111,84.44444444444444,41.38748832866479,13.735042735042725,knife-edge,false,5
warrior_priest,arbalester,Arbalester vs Warrior Priest,21,16,1,-63.80952380952381,-63.80952380952381,-63.80952380952381,5,-82.38095238095238,-82.38095238095238,-82.38095238095238,18.57142857142857,18.57142857142857,stable,false,0
warrior_priest,champion,Warrior Priest vs Champion,14,21,4,41.445578231292515,26.122448979591837,52.244897959183675,3,-5.20907029478458,-25.257142857142856,19.1156462585034,46.6546485260771,31.33151927437642,stable,true,2
warrior_priest,elite_elephant,Warrior Priest vs Elite Battle Elephant,21,11,1,45.73863636363637,45.73863636363637,45.73863636363637,2,63.02556818181819,51.50568181818182,74.54545454545455,17.28693181818182,17.28693181818182,stable,false,3
warrior_priest,heavy_cav_archer,Heavy Cavalry Archer vs Warrior Priest,18,21,4,-34.72222222222222,-52.083333333333336,-23.61111111111111,5,-79.72222222222223,-84.72222222222223,-72.91666666666667,45.00000000000001,27.638888888888893,stable,false,0
warrior_priest,heavy_scorpion,Heavy Scorpion vs Warrior Priest,12,21,1,65.52380952380952,65.52380952380952,65.52380952380952,2,47.542857142857144,40.38095238095238,54.7047619047619,17.980952380952374,17.980952380952374,stable,false,3
warrior_priest,paladin,Warrior Priest vs Paladin,21,14,4,27.18253968253968,14.682539682539682,46.82539682539682,2,57.14285714285714,43.65079365079365,70.63492063492063,29.96031746031746,10.317460317460316,stable,false,3
